2018-11-11 01:25:31,212 : INFO : collecting all words and their counts
2018-11-11 01:25:31,216 : INFO : PROGRESS: at example #0, processed 0 words (0/s), 0 word types, 0 tags
2018-11-11 01:25:35,665 : INFO : PROGRESS: at example #540000, processed 2573920 words (537339/s), 15500 word types, 540000 tags
2018-11-11 01:25:35,749 : INFO : PROGRESS: at example #550000, processed 2621672 words (569533/s), 15506 word types, 550000 tags
2018-11-11 01:25:35,832 : INFO : PROGRESS: at example #560000, processed 2669360 words (573514/s), 15518 word types, 560000 tags
2018-11-11 01:25:35,913 : INFO : PROGRESS: at example #570000, processed 2717058 words (591947/s), 15534 word types, 570000 tags
2018-11-11 01:25:35,997 : INFO : PROGRESS: at example #580000, processed 2764806 words (570047/s), 15542 word types, 580000 tags
2018-11-11 01:25:36,084 : INFO : PROGRESS: at example #590000, processed 2812440 words (553732/s), 15552 word types, 590000 tags
2018-11-11 01:25:36,165 : INFO : PROGRESS: at example #600000, processed 2860130 words (586247/s), 15567 word types, 600000 tags
2018-11-11 01:25:36,252 : INFO : PROGRESS: at example #610000, processed 2907854 words (551858/s), 15574 word types, 610000 tags
2018-11-11 01:25:36,340 : INFO : PROGRESS: at example #620000, processed 2955560 words (548272/s), 15583 word types, 620000 tags
2018-11-11 01:25:36,426 : INFO : PROGRESS: at example #630000, processed 3003258 words (557400/s), 15589 word types, 630000 tags
2018-11-11 01:25:36,508 : INFO : PROGRESS: at example #640000, processed 3051040 words (583496/s), 15596 word types, 640000 tags
2018-11-11 01:25:36,592 : INFO : PROGRESS: at example #650000, processed 3098528 words (566290/s), 15603 word types, 650000 tags
2018-11-11 01:25:36,684 : INFO : PROGRESS: at example #660000, processed 3146194 words (519022/s), 15608 word types, 660000 tags
2018-11-11 01:25:36,780 : INFO : PROGRESS: at example #670000, processed 3193810 words (498035/s), 15616 word types, 670000 tags
2018-11-11 01:25:36,864 : INFO : PROGRESS: at example #680000, processed 3241482 words (572656/s), 15626 word types, 680000 tags
2018-11-11 01:25:36,948 : INFO : PROGRESS: at example #690000, processed 3288930 words (566351/s), 15634 word types, 690000 tags
2018-11-11 01:25:37,143 : INFO : PROGRESS: at example #700000, processed 3336668 words (245356/s), 15639 word types, 700000 tags
2018-11-11 01:25:37,222 : INFO : PROGRESS: at example #710000, processed 3384364 words (607628/s), 15650 word types, 710000 tags
2018-11-11 01:25:37,303 : INFO : PROGRESS: at example #720000, processed 3432162 words (592303/s), 15655 word types, 720000 tags
2018-11-11 01:25:37,383 : INFO : PROGRESS: at example #730000, processed 3479768 words (597811/s), 15662 word types, 730000 tags
2018-11-11 01:25:37,470 : INFO : PROGRESS: at example #740000, processed 3527454 words (550493/s), 15669 word types, 740000 tags
2018-11-11 01:25:37,548 : INFO : PROGRESS: at example #750000, processed 3575072 words (611722/s), 15679 word types, 750000 tags
2018-11-11 01:25:37,626 : INFO : PROGRESS: at example #760000, processed 3622742 words (610307/s), 15684 word types, 760000 tags
2018-11-11 01:25:37,707 : INFO : PROGRESS: at example #770000, processed 3670330 words (591892/s), 15688 word types, 770000 tags
2018-11-11 01:25:37,791 : INFO : PROGRESS: at example #780000, processed 3717992 words (569946/s), 15691 word types, 780000 tags
2018-11-11 01:25:37,871 : INFO : PROGRESS: at example #790000, processed 3765580 words (599608/s), 15703 word types, 790000 tags
2018-11-11 01:25:37,950 : INFO : PROGRESS: at example #800000, processed 3813262 words (601470/s), 15712 word types, 800000 tags
2018-11-11 01:25:38,032 : INFO : PROGRESS: at example #810000, processed 3860954 words (585149/s), 15719 word types, 810000 tags
2018-11-11 01:25:38,111 : INFO : PROGRESS: at example #820000, processed 3908684 words (609874/s), 15727 word types, 820000 tags
2018-11-11 01:25:38,198 : INFO : PROGRESS: at example #830000, processed 3956262 words (550199/s), 15733 word types, 830000 tags
2018-11-11 01:25:38,278 : INFO : PROGRESS: at example #840000, processed 4003908 words (593302/s), 15741 word types, 840000 tags
2018-11-11 01:25:38,360 : INFO : PROGRESS: at example #850000, processed 4051494 words (585327/s), 15749 word types, 850000 tags
2018-11-11 01:25:38,440 : INFO : PROGRESS: at example #860000, processed 4099128 words (592810/s), 15757 word types, 860000 tags
2018-11-11 01:25:38,525 : INFO : PROGRESS: at example #870000, processed 4146738 words (565875/s), 15762 word types, 870000 tags
2018-11-11 01:25:38,615 : INFO : PROGRESS: at example #880000, processed 4194498 words (532576/s), 15764 word types, 880000 tags
2018-11-11 01:25:38,704 : INFO : PROGRESS: at example #890000, processed 4242158 words (536067/s), 15773 word types, 890000 tags
2018-11-11 01:25:38,791 : INFO : PROGRESS: at example #900000, processed 4289852 words (550642/s), 15778 word types, 900000 tags
2018-11-11 01:25:38,875 : INFO : PROGRESS: at example #910000, processed 4337582 words (571641/s), 15790 word types, 910000 tags
2018-11-11 01:25:38,956 : INFO : PROGRESS: at example #920000, processed 4385260 words (593764/s), 15797 word types, 920000 tags
2018-11-11 01:25:39,036 : INFO : PROGRESS: at example #930000, processed 4432958 words (592297/s), 15802 word types, 930000 tags
2018-11-11 01:25:39,116 : INFO : PROGRESS: at example #940000, processed 4480642 words (598341/s), 15804 word types, 940000 tags
2018-11-11 01:25:39,198 : INFO : PROGRESS: at example #950000, processed 4528388 words (586864/s), 15811 word types, 950000 tags
2018-11-11 01:25:39,278 : INFO : PROGRESS: at example #960000, processed 4576064 words (600873/s), 15812 word types, 960000 tags
2018-11-11 01:25:39,359 : INFO : PROGRESS: at example #970000, processed 4623778 words (588450/s), 15815 word types, 970000 tags
2018-11-11 01:25:39,448 : INFO : PROGRESS: at example #980000, processed 4671462 words (537791/s), 15817 word types, 980000 tags
2018-11-11 01:25:39,531 : INFO : PROGRESS: at example #990000, processed 4719170 words (579285/s), 15821 word types, 990000 tags
2018-11-11 01:25:39,615 : INFO : PROGRESS: at example #1000000, processed 4766862 words (567550/s), 15825 word types, 1000000 tags
2018-11-11 01:25:39,697 : INFO : PROGRESS: at example #1010000, processed 4814572 words (587782/s), 15827 word types, 1010000 tags
2018-11-11 01:25:39,777 : INFO : PROGRESS: at example #1020000, processed 4862228 words (594493/s), 15835 word types, 1020000 tags
2018-11-11 01:25:39,866 : INFO : PROGRESS: at example #1030000, processed 4909868 words (538133/s), 15840 word types, 1030000 tags
2018-11-11 01:25:39,958 : INFO : PROGRESS: at example #1040000, processed 4957490 words (522675/s), 15848 word types, 1040000 tags
2018-11-11 01:25:40,047 : INFO : PROGRESS: at example #1050000, processed 5005106 words (534602/s), 15851 word types, 1050000 tags
2018-11-11 01:25:40,134 : INFO : PROGRESS: at example #1060000, processed 5052826 words (547834/s), 15855 word types, 1060000 tags
2018-11-11 01:25:40,231 : INFO : PROGRESS: at example #1070000, processed 5100470 words (497095/s), 15864 word types, 1070000 tags
2018-11-11 01:25:40,321 : INFO : PROGRESS: at example #1080000, processed 5148068 words (527184/s), 15866 word types, 1080000 tags
2018-11-11 01:25:40,411 : INFO : PROGRESS: at example #1090000, processed 5195682 words (529829/s), 15868 word types, 1090000 tags
2018-11-11 01:25:40,498 : INFO : PROGRESS: at example #1100000, processed 5243278 words (552066/s), 15870 word types, 1100000 tags
2018-11-11 01:25:40,586 : INFO : PROGRESS: at example #1110000, processed 5290946 words (543222/s), 15871 word types, 1110000 tags
2018-11-11 01:25:40,676 : INFO : PROGRESS: at example #1120000, processed 5338596 words (530257/s), 15874 word types, 1120000 tags
2018-11-11 01:25:40,764 : INFO : PROGRESS: at example #1130000, processed 5386274 words (543314/s), 15882 word types, 1130000 tags
2018-11-11 01:25:40,855 : INFO : PROGRESS: at example #1140000, processed 5433982 words (529341/s), 15887 word types, 1140000 tags
2018-11-11 01:25:40,954 : INFO : PROGRESS: at example #1150000, processed 5481530 words (480155/s), 15892 word types, 1150000 tags
2018-11-11 01:25:41,044 : INFO : PROGRESS: at example #1160000, processed 5529336 words (531356/s), 15895 word types, 1160000 tags
2018-11-11 01:25:41,131 : INFO : PROGRESS: at example #1170000, processed 5576952 words (551015/s), 15898 word types, 1170000 tags
2018-11-11 01:25:41,218 : INFO : PROGRESS: at example #1180000, processed 5624650 words (549212/s), 15901 word types, 1180000 tags
2018-11-11 01:25:41,311 : INFO : PROGRESS: at example #1190000, processed 5672350 words (516348/s), 15909 word types, 1190000 tags
2018-11-11 01:25:41,401 : INFO : PROGRESS: at example #1200000, processed 5719944 words (529885/s), 15913 word types, 1200000 tags
2018-11-11 01:25:41,489 : INFO : PROGRESS: at example #1210000, processed 5767716 words (549441/s), 15920 word types, 1210000 tags
2018-11-11 01:25:41,585 : INFO : PROGRESS: at example #1220000, processed 5815436 words (499044/s), 15922 word types, 1220000 tags
2018-11-11 01:25:41,672 : INFO : PROGRESS: at example #1230000, processed 5862996 words (543166/s), 15924 word types, 1230000 tags
2018-11-11 01:25:41,766 : INFO : PROGRESS: at example #1240000, processed 5910756 words (513459/s), 15927 word types, 1240000 tags
2018-11-11 01:25:41,853 : INFO : PROGRESS: at example #1250000, processed 5958414 words (547124/s), 15929 word types, 1250000 tags
2018-11-11 01:25:41,936 : INFO : PROGRESS: at example #1260000, processed 6006098 words (577261/s), 15930 word types, 1260000 tags
2018-11-11 01:25:42,020 : INFO : PROGRESS: at example #1270000, processed 6053760 words (571985/s), 15934 word types, 1270000 tags
2018-11-11 01:25:42,103 : INFO : PROGRESS: at example #1280000, processed 6101480 words (578293/s), 15940 word types, 1280000 tags
2018-11-11 01:25:42,186 : INFO : PROGRESS: at example #1290000, processed 6149214 words (578430/s), 15943 word types, 1290000 tags
2018-11-11 01:25:42,267 : INFO : PROGRESS: at example #1300000, processed 6196954 words (591318/s), 15946 word types, 1300000 tags
2018-11-11 01:25:42,349 : INFO : PROGRESS: at example #1310000, processed 6244630 words (581058/s), 15951 word types, 1310000 tags
2018-11-11 01:25:42,431 : INFO : PROGRESS: at example #1320000, processed 6292268 words (581741/s), 15953 word types, 1320000 tags
2018-11-11 01:25:42,514 : INFO : PROGRESS: at example #1330000, processed 6339858 words (578542/s), 15957 word types, 1330000 tags
2018-11-11 01:25:42,596 : INFO : PROGRESS: at example #1340000, processed 6387566 words (581212/s), 15957 word types, 1340000 tags
2018-11-11 01:25:42,679 : INFO : PROGRESS: at example #1350000, processed 6435344 words (581216/s), 15962 word types, 1350000 tags
2018-11-11 01:25:42,767 : INFO : PROGRESS: at example #1360000, processed 6482988 words (542517/s), 15964 word types, 1360000 tags
2018-11-11 01:25:42,852 : INFO : PROGRESS: at example #1370000, processed 6530648 words (560241/s), 15966 word types, 1370000 tags
2018-11-11 01:25:42,942 : INFO : PROGRESS: at example #1380000, processed 6578330 words (531961/s), 15968 word types, 1380000 tags
2018-11-11 01:25:43,027 : INFO : PROGRESS: at example #1390000, processed 6626048 words (567808/s), 15971 word types, 1390000 tags
2018-11-11 01:25:43,344 : INFO : PROGRESS: at example #1400000, processed 6673770 words (150308/s), 15973 word types, 1400000 tags
2018-11-11 01:25:43,425 : INFO : PROGRESS: at example #1410000, processed 6721374 words (590905/s), 15979 word types, 1410000 tags
2018-11-11 01:25:43,506 : INFO : PROGRESS: at example #1420000, processed 6768996 words (593755/s), 15980 word types, 1420000 tags
2018-11-11 01:25:43,588 : INFO : PROGRESS: at example #1430000, processed 6816656 words (584550/s), 15984 word types, 1430000 tags
2018-11-11 01:25:43,666 : INFO : PROGRESS: at example #1440000, processed 6864370 words (616156/s), 15984 word types, 1440000 tags
2018-11-11 01:25:43,743 : INFO : PROGRESS: at example #1450000, processed 6912110 words (618162/s), 15987 word types, 1450000 tags
2018-11-11 01:25:43,820 : INFO : PROGRESS: at example #1460000, processed 6959780 words (618275/s), 15990 word types, 1460000 tags
2018-11-11 01:25:43,898 : INFO : PROGRESS: at example #1470000, processed 7007518 words (620361/s), 15992 word types, 1470000 tags
2018-11-11 01:25:43,976 : INFO : PROGRESS: at example #1480000, processed 7055240 words (610451/s), 15997 word types, 1480000 tags
2018-11-11 01:25:44,055 : INFO : PROGRESS: at example #1490000, processed 7103008 words (611326/s), 15998 word types, 1490000 tags
2018-11-11 01:25:44,132 : INFO : PROGRESS: at example #1500000, processed 7150702 words (617481/s), 16001 word types, 1500000 tags
2018-11-11 01:25:44,210 : INFO : PROGRESS: at example #1510000, processed 7198450 words (616903/s), 16004 word types, 1510000 tags
2018-11-11 01:25:44,289 : INFO : PROGRESS: at example #1520000, processed 7246098 words (605121/s), 16007 word types, 1520000 tags
2018-11-11 01:25:44,368 : INFO : PROGRESS: at example #1530000, processed 7293670 words (601924/s), 16011 word types, 1530000 tags
2018-11-11 01:25:44,457 : INFO : PROGRESS: at example #1540000, processed 7341304 words (542655/s), 16012 word types, 1540000 tags
2018-11-11 01:25:44,535 : INFO : PROGRESS: at example #1550000, processed 7388908 words (611382/s), 16017 word types, 1550000 tags
2018-11-11 01:25:44,614 : INFO : PROGRESS: at example #1560000, processed 7436614 words (605364/s), 16018 word types, 1560000 tags
2018-11-11 01:25:44,693 : INFO : PROGRESS: at example #1570000, processed 7484278 words (604176/s), 16022 word types, 1570000 tags
2018-11-11 01:25:44,773 : INFO : PROGRESS: at example #1580000, processed 7531962 words (599761/s), 16023 word types, 1580000 tags
2018-11-11 01:25:44,851 : INFO : PROGRESS: at example #1590000, processed 7579630 words (612031/s), 16027 word types, 1590000 tags
2018-11-11 01:25:44,929 : INFO : PROGRESS: at example #1600000, processed 7627328 words (613184/s), 16029 word types, 1600000 tags
2018-11-11 01:25:45,015 : INFO : PROGRESS: at example #1610000, processed 7675078 words (555460/s), 16032 word types, 1610000 tags
2018-11-11 01:25:45,094 : INFO : PROGRESS: at example #1620000, processed 7722682 words (609705/s), 16035 word types, 1620000 tags
2018-11-11 01:25:45,174 : INFO : PROGRESS: at example #1630000, processed 7770418 words (602249/s), 16039 word types, 1630000 tags
2018-11-11 01:25:45,254 : INFO : PROGRESS: at example #1640000, processed 7818046 words (595256/s), 16041 word types, 1640000 tags
2018-11-11 01:25:45,332 : INFO : PROGRESS: at example #1650000, processed 7865756 words (612247/s), 16042 word types, 1650000 tags
2018-11-11 01:25:45,412 : INFO : PROGRESS: at example #1660000, processed 7913270 words (600327/s), 16044 word types, 1660000 tags
2018-11-11 01:25:45,492 : INFO : PROGRESS: at example #1670000, processed 7960974 words (592832/s), 16044 word types, 1670000 tags
2018-11-11 01:25:45,582 : INFO : PROGRESS: at example #1680000, processed 8008686 words (534648/s), 16046 word types, 1680000 tags
2018-11-11 01:25:45,671 : INFO : PROGRESS: at example #1690000, processed 8056336 words (537354/s), 16048 word types, 1690000 tags
2018-11-11 01:25:45,768 : INFO : PROGRESS: at example #1700000, processed 8103932 words (495152/s), 16049 word types, 1700000 tags
2018-11-11 01:25:45,854 : INFO : PROGRESS: at example #1710000, processed 8151614 words (555894/s), 16052 word types, 1710000 tags
2018-11-11 01:25:45,944 : INFO : PROGRESS: at example #1720000, processed 8199164 words (529936/s), 16053 word types, 1720000 tags
2018-11-11 01:25:46,049 : INFO : PROGRESS: at example #1730000, processed 8246806 words (457058/s), 16059 word types, 1730000 tags
2018-11-11 01:25:46,158 : INFO : PROGRESS: at example #1740000, processed 8294582 words (437515/s), 16064 word types, 1740000 tags
2018-11-11 01:25:46,248 : INFO : PROGRESS: at example #1750000, processed 8342212 words (533803/s), 16065 word types, 1750000 tags
2018-11-11 01:25:46,334 : INFO : PROGRESS: at example #1760000, processed 8389784 words (552855/s), 16067 word types, 1760000 tags
2018-11-11 01:25:46,432 : INFO : PROGRESS: at example #1770000, processed 8437364 words (490548/s), 16068 word types, 1770000 tags
2018-11-11 01:25:46,528 : INFO : PROGRESS: at example #1780000, processed 8485116 words (496248/s), 16069 word types, 1780000 tags
2018-11-11 01:25:46,626 : INFO : PROGRESS: at example #1790000, processed 8532726 words (488516/s), 16074 word types, 1790000 tags
2018-11-11 01:25:52,310 : INFO : PROGRESS: at example #1800000, processed 8580320 words (8374/s), 16075 word types, 1800000 tags
2018-11-11 01:25:52,397 : INFO : PROGRESS: at example #1810000, processed 8628000 words (551109/s), 16076 word types, 1810000 tags
2018-11-11 01:25:52,479 : INFO : PROGRESS: at example #1820000, processed 8675806 words (586695/s), 16078 word types, 1820000 tags
2018-11-11 01:25:52,565 : INFO : PROGRESS: at example #1830000, processed 8723494 words (554510/s), 16078 word types, 1830000 tags
2018-11-11 01:25:52,650 : INFO : PROGRESS: at example #1840000, processed 8771186 words (566768/s), 16080 word types, 1840000 tags
2018-11-11 01:25:52,736 : INFO : PROGRESS: at example #1850000, processed 8818802 words (553595/s), 16081 word types, 1850000 tags
2018-11-11 01:25:52,820 : INFO : PROGRESS: at example #1860000, processed 8866512 words (572818/s), 16082 word types, 1860000 tags
2018-11-11 01:25:52,904 : INFO : PROGRESS: at example #1870000, processed 8914238 words (567008/s), 16083 word types, 1870000 tags
2018-11-11 01:25:52,987 : INFO : PROGRESS: at example #1880000, processed 8961902 words (574853/s), 16086 word types, 1880000 tags
2018-11-11 01:25:53,073 : INFO : PROGRESS: at example #1890000, processed 9009536 words (559050/s), 16092 word types, 1890000 tags
2018-11-11 01:25:53,158 : INFO : PROGRESS: at example #1900000, processed 9057372 words (567068/s), 16095 word types, 1900000 tags
2018-11-11 01:25:53,257 : INFO : PROGRESS: at example #1910000, processed 9105124 words (488017/s), 16099 word types, 1910000 tags
2018-11-11 01:25:53,344 : INFO : PROGRESS: at example #1920000, processed 9152848 words (552092/s), 16099 word types, 1920000 tags
2018-11-11 01:25:53,428 : INFO : PROGRESS: at example #1930000, processed 9200566 words (569966/s), 16100 word types, 1930000 tags
2018-11-11 01:25:53,515 : INFO : PROGRESS: at example #1940000, processed 9248172 words (549834/s), 16104 word types, 1940000 tags
2018-11-11 01:25:53,602 : INFO : PROGRESS: at example #1950000, processed 9295794 words (548458/s), 16106 word types, 1950000 tags
2018-11-11 01:25:53,694 : INFO : PROGRESS: at example #1960000, processed 9343442 words (519976/s), 16106 word types, 1960000 tags
2018-11-11 01:25:53,781 : INFO : PROGRESS: at example #1970000, processed 9391050 words (547860/s), 16109 word types, 1970000 tags
2018-11-11 01:25:53,863 : INFO : PROGRESS: at example #1980000, processed 9438686 words (582857/s), 16110 word types, 1980000 tags
2018-11-11 01:25:53,950 : INFO : PROGRESS: at example #1990000, processed 9486402 words (554442/s), 16112 word types, 1990000 tags
2018-11-11 01:25:54,035 : INFO : PROGRESS: at example #2000000, processed 9534160 words (559343/s), 16115 word types, 2000000 tags
2018-11-11 01:25:54,121 : INFO : PROGRESS: at example #2010000, processed 9581934 words (561204/s), 16117 word types, 2010000 tags
2018-11-11 01:25:54,222 : INFO : PROGRESS: at example #2020000, processed 9629478 words (469416/s), 16118 word types, 2020000 tags
2018-11-11 01:25:54,310 : INFO : PROGRESS: at example #2030000, processed 9677192 words (544052/s), 16120 word types, 2030000 tags
2018-11-11 01:25:54,400 : INFO : PROGRESS: at example #2040000, processed 9724898 words (531758/s), 16121 word types, 2040000 tags
2018-11-11 01:25:54,486 : INFO : PROGRESS: at example #2050000, processed 9772582 words (562759/s), 16122 word types, 2050000 tags
2018-11-11 01:25:54,572 : INFO : PROGRESS: at example #2060000, processed 9820262 words (555652/s), 16124 word types, 2060000 tags
2018-11-11 01:25:54,660 : INFO : PROGRESS: at example #2070000, processed 9867912 words (541809/s), 16125 word types, 2070000 tags
2018-11-11 01:25:54,755 : INFO : PROGRESS: at example #2080000, processed 9915596 words (504539/s), 16126 word types, 2080000 tags
2018-11-11 01:25:54,850 : INFO : PROGRESS: at example #2090000, processed 9963278 words (503918/s), 16127 word types, 2090000 tags
2018-11-11 01:25:54,941 : INFO : PROGRESS: at example #2100000, processed 10010924 words (526366/s), 16127 word types, 2100000 tags
2018-11-11 01:25:55,029 : INFO : PROGRESS: at example #2110000, processed 10058610 words (548739/s), 16129 word types, 2110000 tags
2018-11-11 01:25:55,118 : INFO : PROGRESS: at example #2120000, processed 10106304 words (534393/s), 16131 word types, 2120000 tags
2018-11-11 01:25:55,205 : INFO : PROGRESS: at example #2130000, processed 10153932 words (547279/s), 16131 word types, 2130000 tags
2018-11-11 01:25:55,292 : INFO : PROGRESS: at example #2140000, processed 10201788 words (555709/s), 16132 word types, 2140000 tags
2018-11-11 01:25:55,379 : INFO : PROGRESS: at example #2150000, processed 10249456 words (550975/s), 16133 word types, 2150000 tags
2018-11-11 01:25:55,469 : INFO : PROGRESS: at example #2160000, processed 10297220 words (528962/s), 16134 word types, 2160000 tags
2018-11-11 01:25:55,571 : INFO : PROGRESS: at example #2170000, processed 10344856 words (472799/s), 16135 word types, 2170000 tags
2018-11-11 01:25:55,660 : INFO : PROGRESS: at example #2180000, processed 10392574 words (535744/s), 16136 word types, 2180000 tags
2018-11-11 01:25:55,746 : INFO : PROGRESS: at example #2190000, processed 10440348 words (557343/s), 16137 word types, 2190000 tags
2018-11-11 01:25:55,835 : INFO : PROGRESS: at example #2200000, processed 10487928 words (537069/s), 16141 word types, 2200000 tags
2018-11-11 01:25:55,925 : INFO : PROGRESS: at example #2210000, processed 10535518 words (527984/s), 16141 word types, 2210000 tags
2018-11-11 01:25:56,014 : INFO : PROGRESS: at example #2220000, processed 10583160 words (538883/s), 16142 word types, 2220000 tags
