2018-11-10 14:32:26,787 : INFO : collecting all words and their counts
2018-11-10 14:32:26,791 : INFO : PROGRESS: at example #0, processed 0 words (0/s), 0 word types, 0 tags
2018-11-10 14:32:29,832 : INFO : PROGRESS: at example #370000, processed 1763446 words (628006/s), 15222 word types, 370000 tags
2018-11-10 14:32:29,910 : INFO : PROGRESS: at example #380000, processed 1811092 words (607304/s), 15243 word types, 380000 tags
2018-11-10 14:32:29,988 : INFO : PROGRESS: at example #390000, processed 1858814 words (620573/s), 15265 word types, 390000 tags
2018-11-10 14:32:30,073 : INFO : PROGRESS: at example #400000, processed 1906404 words (558596/s), 15291 word types, 400000 tags
2018-11-10 14:32:30,156 : INFO : PROGRESS: at example #410000, processed 1954156 words (581470/s), 15316 word types, 410000 tags
2018-11-10 14:32:30,233 : INFO : PROGRESS: at example #420000, processed 2001908 words (618882/s), 15330 word types, 420000 tags
2018-11-10 14:32:30,312 : INFO : PROGRESS: at example #430000, processed 2049524 words (605549/s), 15341 word types, 430000 tags
2018-11-10 14:32:30,390 : INFO : PROGRESS: at example #440000, processed 2097196 words (615339/s), 15353 word types, 440000 tags
2018-11-10 14:32:30,470 : INFO : PROGRESS: at example #450000, processed 2144876 words (594700/s), 15374 word types, 450000 tags
2018-11-10 14:32:30,550 : INFO : PROGRESS: at example #460000, processed 2192586 words (599554/s), 15395 word types, 460000 tags
2018-11-10 14:32:30,633 : INFO : PROGRESS: at example #470000, processed 2240298 words (580038/s), 15412 word types, 470000 tags
2018-11-10 14:32:30,714 : INFO : PROGRESS: at example #480000, processed 2288064 words (593693/s), 15425 word types, 480000 tags
2018-11-10 14:32:30,806 : INFO : PROGRESS: at example #490000, processed 2335702 words (514884/s), 15443 word types, 490000 tags
2018-11-10 14:32:30,896 : INFO : PROGRESS: at example #500000, processed 2383324 words (534948/s), 15456 word types, 500000 tags
2018-11-10 14:32:30,978 : INFO : PROGRESS: at example #510000, processed 2430980 words (579483/s), 15463 word types, 510000 tags
2018-11-10 14:32:31,062 : INFO : PROGRESS: at example #520000, processed 2478666 words (574468/s), 15474 word types, 520000 tags
2018-11-10 14:32:31,160 : INFO : PROGRESS: at example #530000, processed 2526256 words (487208/s), 15487 word types, 530000 tags
2018-11-10 14:32:31,264 : INFO : PROGRESS: at example #540000, processed 2573920 words (457700/s), 15500 word types, 540000 tags
2018-11-10 14:32:31,369 : INFO : PROGRESS: at example #550000, processed 2621672 words (459216/s), 15506 word types, 550000 tags
2018-11-10 14:32:31,474 : INFO : PROGRESS: at example #560000, processed 2669360 words (454697/s), 15518 word types, 560000 tags
2018-11-10 14:32:31,578 : INFO : PROGRESS: at example #570000, processed 2717058 words (461950/s), 15534 word types, 570000 tags
2018-11-10 14:32:31,683 : INFO : PROGRESS: at example #580000, processed 2764806 words (453360/s), 15542 word types, 580000 tags
2018-11-10 14:32:31,787 : INFO : PROGRESS: at example #590000, processed 2812440 words (460867/s), 15552 word types, 590000 tags
2018-11-10 14:32:31,889 : INFO : PROGRESS: at example #600000, processed 2860130 words (468472/s), 15567 word types, 600000 tags
2018-11-10 14:32:31,994 : INFO : PROGRESS: at example #610000, processed 2907854 words (457820/s), 15574 word types, 610000 tags
2018-11-10 14:32:32,104 : INFO : PROGRESS: at example #620000, processed 2955560 words (436208/s), 15583 word types, 620000 tags
2018-11-10 14:32:32,208 : INFO : PROGRESS: at example #630000, processed 3003258 words (456466/s), 15589 word types, 630000 tags
2018-11-10 14:32:32,312 : INFO : PROGRESS: at example #640000, processed 3051040 words (462256/s), 15596 word types, 640000 tags
2018-11-10 14:32:32,415 : INFO : PROGRESS: at example #650000, processed 3098528 words (463540/s), 15603 word types, 650000 tags
2018-11-10 14:32:32,518 : INFO : PROGRESS: at example #660000, processed 3146194 words (463211/s), 15608 word types, 660000 tags
2018-11-10 14:32:32,623 : INFO : PROGRESS: at example #670000, processed 3193810 words (455154/s), 15616 word types, 670000 tags
2018-11-10 14:32:32,728 : INFO : PROGRESS: at example #680000, processed 3241482 words (458873/s), 15626 word types, 680000 tags
2018-11-10 14:32:32,835 : INFO : PROGRESS: at example #690000, processed 3288930 words (442892/s), 15634 word types, 690000 tags
2018-11-10 14:32:33,089 : INFO : PROGRESS: at example #700000, processed 3336668 words (188243/s), 15639 word types, 700000 tags
2018-11-10 14:32:33,189 : INFO : PROGRESS: at example #710000, processed 3384364 words (479993/s), 15650 word types, 710000 tags
2018-11-10 14:32:33,287 : INFO : PROGRESS: at example #720000, processed 3432162 words (488079/s), 15655 word types, 720000 tags
2018-11-10 14:32:33,387 : INFO : PROGRESS: at example #730000, processed 3479768 words (477989/s), 15662 word types, 730000 tags
2018-11-10 14:32:33,486 : INFO : PROGRESS: at example #740000, processed 3527454 words (482953/s), 15669 word types, 740000 tags
2018-11-10 14:32:33,586 : INFO : PROGRESS: at example #750000, processed 3575072 words (478210/s), 15679 word types, 750000 tags
2018-11-10 14:32:33,687 : INFO : PROGRESS: at example #760000, processed 3622742 words (471611/s), 15684 word types, 760000 tags
2018-11-10 14:32:33,787 : INFO : PROGRESS: at example #770000, processed 3670330 words (481722/s), 15688 word types, 770000 tags
2018-11-10 14:32:33,886 : INFO : PROGRESS: at example #780000, processed 3717992 words (478784/s), 15691 word types, 780000 tags
2018-11-10 14:32:33,987 : INFO : PROGRESS: at example #790000, processed 3765580 words (477257/s), 15703 word types, 790000 tags
2018-11-10 14:32:34,089 : INFO : PROGRESS: at example #800000, processed 3813262 words (469154/s), 15712 word types, 800000 tags
2018-11-10 14:32:34,190 : INFO : PROGRESS: at example #810000, processed 3860954 words (472554/s), 15719 word types, 810000 tags
2018-11-10 14:32:34,291 : INFO : PROGRESS: at example #820000, processed 3908684 words (475246/s), 15727 word types, 820000 tags
2018-11-10 14:32:34,382 : INFO : PROGRESS: at example #830000, processed 3956262 words (522280/s), 15733 word types, 830000 tags
2018-11-10 14:32:34,465 : INFO : PROGRESS: at example #840000, processed 4003908 words (577355/s), 15741 word types, 840000 tags
2018-11-10 14:32:34,551 : INFO : PROGRESS: at example #850000, processed 4051494 words (554178/s), 15749 word types, 850000 tags
2018-11-10 14:32:34,635 : INFO : PROGRESS: at example #860000, processed 4099128 words (569035/s), 15757 word types, 860000 tags
2018-11-10 14:32:34,720 : INFO : PROGRESS: at example #870000, processed 4146738 words (563927/s), 15762 word types, 870000 tags
2018-11-10 14:32:34,807 : INFO : PROGRESS: at example #880000, processed 4194498 words (551073/s), 15764 word types, 880000 tags
2018-11-10 14:32:34,894 : INFO : PROGRESS: at example #890000, processed 4242158 words (553244/s), 15773 word types, 890000 tags
2018-11-10 14:32:34,982 : INFO : PROGRESS: at example #900000, processed 4289852 words (543923/s), 15778 word types, 900000 tags
2018-11-10 14:32:35,068 : INFO : PROGRESS: at example #910000, processed 4337582 words (552965/s), 15790 word types, 910000 tags
2018-11-10 14:32:35,156 : INFO : PROGRESS: at example #920000, processed 4385260 words (543996/s), 15797 word types, 920000 tags
2018-11-10 14:32:35,243 : INFO : PROGRESS: at example #930000, processed 4432958 words (554376/s), 15802 word types, 930000 tags
2018-11-10 14:32:35,331 : INFO : PROGRESS: at example #940000, processed 4480642 words (542783/s), 15804 word types, 940000 tags
2018-11-10 14:32:35,418 : INFO : PROGRESS: at example #950000, processed 4528388 words (546737/s), 15811 word types, 950000 tags
2018-11-10 14:32:35,505 : INFO : PROGRESS: at example #960000, processed 4576064 words (555119/s), 15812 word types, 960000 tags
2018-11-10 14:32:35,595 : INFO : PROGRESS: at example #970000, processed 4623778 words (530562/s), 15815 word types, 970000 tags
2018-11-10 14:32:35,680 : INFO : PROGRESS: at example #980000, processed 4671462 words (560783/s), 15817 word types, 980000 tags
2018-11-10 14:32:35,765 : INFO : PROGRESS: at example #990000, processed 4719170 words (567775/s), 15821 word types, 990000 tags
2018-11-10 14:32:35,855 : INFO : PROGRESS: at example #1000000, processed 4766862 words (530831/s), 15825 word types, 1000000 tags
2018-11-10 14:32:35,941 : INFO : PROGRESS: at example #1010000, processed 4814572 words (558789/s), 15827 word types, 1010000 tags
2018-11-10 14:32:36,027 : INFO : PROGRESS: at example #1020000, processed 4862228 words (555595/s), 15835 word types, 1020000 tags
2018-11-10 14:32:36,113 : INFO : PROGRESS: at example #1030000, processed 4909868 words (556119/s), 15840 word types, 1030000 tags
2018-11-10 14:32:36,197 : INFO : PROGRESS: at example #1040000, processed 4957490 words (563991/s), 15848 word types, 1040000 tags
2018-11-10 14:32:36,284 : INFO : PROGRESS: at example #1050000, processed 5005106 words (555144/s), 15851 word types, 1050000 tags
2018-11-10 14:32:36,373 : INFO : PROGRESS: at example #1060000, processed 5052826 words (533198/s), 15855 word types, 1060000 tags
2018-11-10 14:32:36,467 : INFO : PROGRESS: at example #1070000, processed 5100470 words (512259/s), 15864 word types, 1070000 tags
2018-11-10 14:32:36,553 : INFO : PROGRESS: at example #1080000, processed 5148068 words (550939/s), 15866 word types, 1080000 tags
2018-11-10 14:32:36,641 : INFO : PROGRESS: at example #1090000, processed 5195682 words (546381/s), 15868 word types, 1090000 tags
2018-11-10 14:32:36,731 : INFO : PROGRESS: at example #1100000, processed 5243278 words (529671/s), 15870 word types, 1100000 tags
2018-11-10 14:32:36,829 : INFO : PROGRESS: at example #1110000, processed 5290946 words (488477/s), 15871 word types, 1110000 tags
2018-11-10 14:32:36,919 : INFO : PROGRESS: at example #1120000, processed 5338596 words (529487/s), 15874 word types, 1120000 tags
2018-11-10 14:32:37,009 : INFO : PROGRESS: at example #1130000, processed 5386274 words (533940/s), 15882 word types, 1130000 tags
2018-11-10 14:32:37,099 : INFO : PROGRESS: at example #1140000, processed 5433982 words (534296/s), 15887 word types, 1140000 tags
2018-11-10 14:32:37,187 : INFO : PROGRESS: at example #1150000, processed 5481530 words (543716/s), 15892 word types, 1150000 tags
2018-11-10 14:32:37,273 : INFO : PROGRESS: at example #1160000, processed 5529336 words (553691/s), 15895 word types, 1160000 tags
2018-11-10 14:32:37,360 : INFO : PROGRESS: at example #1170000, processed 5576952 words (548285/s), 15898 word types, 1170000 tags
2018-11-10 14:32:37,447 : INFO : PROGRESS: at example #1180000, processed 5624650 words (555284/s), 15901 word types, 1180000 tags
2018-11-10 14:32:37,536 : INFO : PROGRESS: at example #1190000, processed 5672350 words (533295/s), 15909 word types, 1190000 tags
2018-11-10 14:32:37,623 : INFO : PROGRESS: at example #1200000, processed 5719944 words (550436/s), 15913 word types, 1200000 tags
2018-11-10 14:32:37,710 : INFO : PROGRESS: at example #1210000, processed 5767716 words (554458/s), 15920 word types, 1210000 tags
2018-11-10 14:32:37,805 : INFO : PROGRESS: at example #1220000, processed 5815436 words (503486/s), 15922 word types, 1220000 tags
2018-11-10 14:32:37,895 : INFO : PROGRESS: at example #1230000, processed 5862996 words (532310/s), 15924 word types, 1230000 tags
2018-11-10 14:32:37,982 : INFO : PROGRESS: at example #1240000, processed 5910756 words (547615/s), 15927 word types, 1240000 tags
2018-11-10 14:32:38,067 : INFO : PROGRESS: at example #1250000, processed 5958414 words (562209/s), 15929 word types, 1250000 tags
2018-11-10 14:32:38,154 : INFO : PROGRESS: at example #1260000, processed 6006098 words (549694/s), 15930 word types, 1260000 tags
2018-11-10 14:32:38,242 : INFO : PROGRESS: at example #1270000, processed 6053760 words (544571/s), 15934 word types, 1270000 tags
2018-11-10 14:32:38,331 : INFO : PROGRESS: at example #1280000, processed 6101480 words (540816/s), 15940 word types, 1280000 tags
2018-11-10 14:32:38,418 : INFO : PROGRESS: at example #1290000, processed 6149214 words (551804/s), 15943 word types, 1290000 tags
2018-11-10 14:32:38,506 : INFO : PROGRESS: at example #1300000, processed 6196954 words (545084/s), 15946 word types, 1300000 tags
2018-11-10 14:32:38,591 : INFO : PROGRESS: at example #1310000, processed 6244630 words (558853/s), 15951 word types, 1310000 tags
2018-11-10 14:32:38,685 : INFO : PROGRESS: at example #1320000, processed 6292268 words (510028/s), 15953 word types, 1320000 tags
2018-11-10 14:32:38,781 : INFO : PROGRESS: at example #1330000, processed 6339858 words (497482/s), 15957 word types, 1330000 tags
2018-11-10 14:32:38,871 : INFO : PROGRESS: at example #1340000, processed 6387566 words (531018/s), 15957 word types, 1340000 tags
2018-11-10 14:32:38,958 : INFO : PROGRESS: at example #1350000, processed 6435344 words (549722/s), 15962 word types, 1350000 tags
2018-11-10 14:32:39,046 : INFO : PROGRESS: at example #1360000, processed 6482988 words (548080/s), 15964 word types, 1360000 tags
2018-11-10 14:32:39,135 : INFO : PROGRESS: at example #1370000, processed 6530648 words (537025/s), 15966 word types, 1370000 tags
2018-11-10 14:32:39,222 : INFO : PROGRESS: at example #1380000, processed 6578330 words (546707/s), 15968 word types, 1380000 tags
2018-11-10 14:32:39,310 : INFO : PROGRESS: at example #1390000, processed 6626048 words (545021/s), 15971 word types, 1390000 tags
2018-11-10 14:32:39,659 : INFO : PROGRESS: at example #1400000, processed 6673770 words (136768/s), 15973 word types, 1400000 tags
2018-11-10 14:32:39,743 : INFO : PROGRESS: at example #1410000, processed 6721374 words (574221/s), 15979 word types, 1410000 tags
2018-11-10 14:32:39,824 : INFO : PROGRESS: at example #1420000, processed 6768996 words (590363/s), 15980 word types, 1420000 tags
2018-11-10 14:32:39,912 : INFO : PROGRESS: at example #1430000, processed 6816656 words (541861/s), 15984 word types, 1430000 tags
2018-11-10 14:32:39,994 : INFO : PROGRESS: at example #1440000, processed 6864370 words (585896/s), 15984 word types, 1440000 tags
2018-11-10 14:32:40,075 : INFO : PROGRESS: at example #1450000, processed 6912110 words (589877/s), 15987 word types, 1450000 tags
2018-11-10 14:32:40,156 : INFO : PROGRESS: at example #1460000, processed 6959780 words (590092/s), 15990 word types, 1460000 tags
2018-11-10 14:32:40,238 : INFO : PROGRESS: at example #1470000, processed 7007518 words (588266/s), 15992 word types, 1470000 tags
2018-11-10 14:32:40,320 : INFO : PROGRESS: at example #1480000, processed 7055240 words (580612/s), 15997 word types, 1480000 tags
2018-11-10 14:32:40,402 : INFO : PROGRESS: at example #1490000, processed 7103008 words (584426/s), 15998 word types, 1490000 tags
2018-11-10 14:32:40,484 : INFO : PROGRESS: at example #1500000, processed 7150702 words (586789/s), 16001 word types, 1500000 tags
2018-11-10 14:32:40,566 : INFO : PROGRESS: at example #1510000, processed 7198450 words (581779/s), 16004 word types, 1510000 tags
2018-11-10 14:32:40,649 : INFO : PROGRESS: at example #1520000, processed 7246098 words (579090/s), 16007 word types, 1520000 tags
2018-11-10 14:32:40,732 : INFO : PROGRESS: at example #1530000, processed 7293670 words (575568/s), 16011 word types, 1530000 tags
2018-11-10 14:32:40,815 : INFO : PROGRESS: at example #1540000, processed 7341304 words (577039/s), 16012 word types, 1540000 tags
2018-11-10 14:32:40,900 : INFO : PROGRESS: at example #1550000, processed 7388908 words (559464/s), 16017 word types, 1550000 tags
2018-11-10 14:32:40,989 : INFO : PROGRESS: at example #1560000, processed 7436614 words (537084/s), 16018 word types, 1560000 tags
2018-11-10 14:32:41,072 : INFO : PROGRESS: at example #1570000, processed 7484278 words (582667/s), 16022 word types, 1570000 tags
2018-11-10 14:32:41,154 : INFO : PROGRESS: at example #1580000, processed 7531962 words (580429/s), 16023 word types, 1580000 tags
2018-11-10 14:32:41,235 : INFO : PROGRESS: at example #1590000, processed 7579630 words (589386/s), 16027 word types, 1590000 tags
2018-11-10 14:32:41,317 : INFO : PROGRESS: at example #1600000, processed 7627328 words (585409/s), 16029 word types, 1600000 tags
2018-11-10 14:32:41,399 : INFO : PROGRESS: at example #1610000, processed 7675078 words (585188/s), 16032 word types, 1610000 tags
2018-11-10 14:32:41,481 : INFO : PROGRESS: at example #1620000, processed 7722682 words (581267/s), 16035 word types, 1620000 tags
2018-11-10 14:32:41,563 : INFO : PROGRESS: at example #1630000, processed 7770418 words (584749/s), 16039 word types, 1630000 tags
2018-11-10 14:32:41,646 : INFO : PROGRESS: at example #1640000, processed 7818046 words (580576/s), 16041 word types, 1640000 tags
2018-11-10 14:32:41,728 : INFO : PROGRESS: at example #1650000, processed 7865756 words (583504/s), 16042 word types, 1650000 tags
2018-11-10 14:32:41,813 : INFO : PROGRESS: at example #1660000, processed 7913270 words (562195/s), 16044 word types, 1660000 tags
2018-11-10 14:32:41,896 : INFO : PROGRESS: at example #1670000, processed 7960974 words (577396/s), 16044 word types, 1670000 tags
2018-11-10 14:32:41,978 : INFO : PROGRESS: at example #1680000, processed 8008686 words (578525/s), 16046 word types, 1680000 tags
2018-11-10 14:32:42,071 : INFO : PROGRESS: at example #1690000, processed 8056336 words (513905/s), 16048 word types, 1690000 tags
2018-11-10 14:32:42,157 : INFO : PROGRESS: at example #1700000, processed 8103932 words (560290/s), 16049 word types, 1700000 tags
2018-11-10 14:32:42,242 : INFO : PROGRESS: at example #1710000, processed 8151614 words (561331/s), 16052 word types, 1710000 tags
2018-11-10 14:32:42,326 : INFO : PROGRESS: at example #1720000, processed 8199164 words (569125/s), 16053 word types, 1720000 tags
2018-11-10 14:32:42,406 : INFO : PROGRESS: at example #1730000, processed 8246806 words (598265/s), 16059 word types, 1730000 tags
2018-11-10 14:32:42,486 : INFO : PROGRESS: at example #1740000, processed 8294582 words (598115/s), 16064 word types, 1740000 tags
2018-11-10 14:32:42,567 : INFO : PROGRESS: at example #1750000, processed 8342212 words (589539/s), 16065 word types, 1750000 tags
2018-11-10 14:32:42,650 : INFO : PROGRESS: at example #1760000, processed 8389784 words (579626/s), 16067 word types, 1760000 tags
2018-11-10 14:32:42,732 : INFO : PROGRESS: at example #1770000, processed 8437364 words (578885/s), 16068 word types, 1770000 tags
2018-11-10 14:32:42,813 : INFO : PROGRESS: at example #1780000, processed 8485116 words (589843/s), 16069 word types, 1780000 tags
2018-11-10 14:32:42,895 : INFO : PROGRESS: at example #1790000, processed 8532726 words (586215/s), 16074 word types, 1790000 tags
2018-11-10 14:32:47,670 : INFO : PROGRESS: at example #1800000, processed 8580320 words (9968/s), 16075 word types, 1800000 tags
2018-11-10 14:32:47,772 : INFO : PROGRESS: at example #1810000, processed 8628000 words (466489/s), 16076 word types, 1810000 tags
2018-11-10 14:32:47,875 : INFO : PROGRESS: at example #1820000, processed 8675806 words (468583/s), 16078 word types, 1820000 tags
2018-11-10 14:32:47,978 : INFO : PROGRESS: at example #1830000, processed 8723494 words (463205/s), 16078 word types, 1830000 tags
2018-11-10 14:32:48,084 : INFO : PROGRESS: at example #1840000, processed 8771186 words (450460/s), 16080 word types, 1840000 tags
2018-11-10 14:32:48,188 : INFO : PROGRESS: at example #1850000, processed 8818802 words (461249/s), 16081 word types, 1850000 tags
2018-11-10 14:32:48,290 : INFO : PROGRESS: at example #1860000, processed 8866512 words (468749/s), 16082 word types, 1860000 tags
2018-11-10 14:32:48,392 : INFO : PROGRESS: at example #1870000, processed 8914238 words (470540/s), 16083 word types, 1870000 tags
2018-11-10 14:32:48,494 : INFO : PROGRESS: at example #1880000, processed 8961902 words (467229/s), 16086 word types, 1880000 tags
2018-11-10 14:32:48,600 : INFO : PROGRESS: at example #1890000, processed 9009536 words (451935/s), 16092 word types, 1890000 tags
2018-11-10 14:32:48,704 : INFO : PROGRESS: at example #1900000, processed 9057372 words (461703/s), 16095 word types, 1900000 tags
2018-11-10 14:32:48,810 : INFO : PROGRESS: at example #1910000, processed 9105124 words (451373/s), 16099 word types, 1910000 tags
2018-11-10 14:32:48,913 : INFO : PROGRESS: at example #1920000, processed 9152848 words (465989/s), 16099 word types, 1920000 tags
2018-11-10 14:32:49,017 : INFO : PROGRESS: at example #1930000, processed 9200566 words (461497/s), 16100 word types, 1930000 tags
2018-11-10 14:32:49,130 : INFO : PROGRESS: at example #1940000, processed 9248172 words (421417/s), 16104 word types, 1940000 tags
2018-11-10 14:32:49,235 : INFO : PROGRESS: at example #1950000, processed 9295794 words (455720/s), 16106 word types, 1950000 tags
2018-11-10 14:32:49,338 : INFO : PROGRESS: at example #1960000, processed 9343442 words (465700/s), 16106 word types, 1960000 tags
2018-11-10 14:32:49,444 : INFO : PROGRESS: at example #1970000, processed 9391050 words (449992/s), 16109 word types, 1970000 tags
2018-11-10 14:32:49,547 : INFO : PROGRESS: at example #1980000, processed 9438686 words (464489/s), 16110 word types, 1980000 tags
2018-11-10 14:32:49,651 : INFO : PROGRESS: at example #1990000, processed 9486402 words (458758/s), 16112 word types, 1990000 tags
2018-11-10 14:32:49,756 : INFO : PROGRESS: at example #2000000, processed 9534160 words (457806/s), 16115 word types, 2000000 tags
2018-11-10 14:32:49,860 : INFO : PROGRESS: at example #2010000, processed 9581934 words (460864/s), 16117 word types, 2010000 tags
2018-11-10 14:32:49,962 : INFO : PROGRESS: at example #2020000, processed 9629478 words (464682/s), 16118 word types, 2020000 tags
2018-11-10 14:32:50,069 : INFO : PROGRESS: at example #2030000, processed 9677192 words (450979/s), 16120 word types, 2030000 tags
2018-11-10 14:32:50,178 : INFO : PROGRESS: at example #2040000, processed 9724898 words (438001/s), 16121 word types, 2040000 tags
2018-11-10 14:32:50,281 : INFO : PROGRESS: at example #2050000, processed 9772582 words (463763/s), 16122 word types, 2050000 tags
2018-11-10 14:32:50,390 : INFO : PROGRESS: at example #2060000, processed 9820262 words (439212/s), 16124 word types, 2060000 tags
2018-11-10 14:32:50,497 : INFO : PROGRESS: at example #2070000, processed 9867912 words (448414/s), 16125 word types, 2070000 tags
2018-11-10 14:32:50,602 : INFO : PROGRESS: at example #2080000, processed 9915596 words (454417/s), 16126 word types, 2080000 tags
2018-11-10 14:32:50,707 : INFO : PROGRESS: at example #2090000, processed 9963278 words (456013/s), 16127 word types, 2090000 tags
2018-11-10 14:32:50,810 : INFO : PROGRESS: at example #2100000, processed 10010924 words (465707/s), 16127 word types, 2100000 tags
2018-11-10 14:32:50,913 : INFO : PROGRESS: at example #2110000, processed 10058610 words (461400/s), 16129 word types, 2110000 tags
2018-11-10 14:32:51,018 : INFO : PROGRESS: at example #2120000, processed 10106304 words (458563/s), 16131 word types, 2120000 tags
2018-11-10 14:32:51,122 : INFO : PROGRESS: at example #2130000, processed 10153932 words (456332/s), 16131 word types, 2130000 tags
2018-11-10 14:32:51,229 : INFO : PROGRESS: at example #2140000, processed 10201788 words (449449/s), 16132 word types, 2140000 tags
2018-11-10 14:32:51,342 : INFO : PROGRESS: at example #2150000, processed 10249456 words (424377/s), 16133 word types, 2150000 tags
2018-11-10 14:32:51,448 : INFO : PROGRESS: at example #2160000, processed 10297220 words (452571/s), 16134 word types, 2160000 tags
2018-11-10 14:32:51,552 : INFO : PROGRESS: at example #2170000, processed 10344856 words (461014/s), 16135 word types, 2170000 tags
2018-11-10 14:32:51,656 : INFO : PROGRESS: at example #2180000, processed 10392574 words (456507/s), 16136 word types, 2180000 tags
2018-11-10 14:32:51,760 : INFO : PROGRESS: at example #2190000, processed 10440348 words (462965/s), 16137 word types, 2190000 tags
2018-11-10 14:32:51,864 : INFO : PROGRESS: at example #2200000, processed 10487928 words (459636/s), 16141 word types, 2200000 tags
2018-11-10 14:32:51,970 : INFO : PROGRESS: at example #2210000, processed 10535518 words (449688/s), 16141 word types, 2210000 tags
2018-11-10 14:32:52,076 : INFO : PROGRESS: at example #2220000, processed 10583160 words (450674/s), 16142 word types, 2220000 tags
